ticker,company_name,sector,cik,year,document_type,source,status,notes
EOG,EOG Resources,Energy,821189,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 254858. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 271716. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 267884. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 327721. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 384688. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 303396. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 317494. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 281912. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 449538. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 260352. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 248324. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SLB,SLB,Energy,87347,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 246687. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 376980. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 455012. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 367039. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 289181. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 288002. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 459168. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 332220. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 338818. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MPC,Marathon Petroleum,Energy,1510295,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 328388. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 237325. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 217576. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 253417. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 231552. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 228848. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 271255. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 375062. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 286187. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
PSX,Phillips 66,Energy,1534701,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 298996. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 300186. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 199252. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 231828. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 212527. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 335810. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 267954. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 359078. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 430260. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
VLO,Valero Energy,Energy,1035002,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 424882. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 229751. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 239742. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 360304. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 210174. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 698065. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 306584. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 331360. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 340399. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
OXY,Occidental Petroleum,Energy,797468,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 317754. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 239077. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 329805. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 209104. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 275983. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 274664. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 322766. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 217254. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 309485. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HAL,Halliburton,Energy,45012,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 337644. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
